"k","cluster","sample_id","item_consensus","stability"
5,2,"NEO27_Patient_27_delta",0,"Very Low (<50%)"
5,2,"NEO42_Patient_42_delta",0,"Very Low (<50%)"
5,2,"NEO43_Patient_43_delta",0,"Very Low (<50%)"
5,2,"NEO45_Patient_45_delta",0,"Very Low (<50%)"
5,2,"NEO49_Patient_49_delta",0.999674902470741,"Very High (>=87.5%)"
5,2,"NEO8_Patient_8_delta",0.987945323431278,"Very High (>=87.5%)"
5,3,"NEO19_Patient_19_delta",0,"Very Low (<50%)"
5,3,"NEO16_Patient_16_delta",0.915510688210827,"Very High (>=87.5%)"
5,3,"NEO21_Patient_21_delta",0.903113031352149,"Very High (>=87.5%)"
5,3,"NEO22_Patient_22_delta",0.906995707175779,"Very High (>=87.5%)"
5,3,"NEO3_Patient_3_delta",0,"Very Low (<50%)"
5,3,"NEO33_Patient_33_delta",0.930258718822377,"Very High (>=87.5%)"
5,3,"NEO34_Patient_34_delta",0,"Very Low (<50%)"
5,3,"NEO46_Patient_46_delta",0.752411161946346,"High (75-87.5%)"
5,3,"NEO47_Patient_47_delta",0.943458489149078,"Very High (>=87.5%)"
5,3,"NEO51_Patient_51_delta",0,"Very Low (<50%)"
5,3,"NEO15_Patient_15_delta",0,"Very Low (<50%)"
5,3,"NEO11_Patient_11_delta",0,"Very Low (<50%)"
5,3,"NEO18_Patient_18_delta",0,"Very Low (<50%)"
5,3,"NEO27_Patient_27_delta",0,"Very Low (<50%)"
5,3,"NEO42_Patient_42_delta",0,"Very Low (<50%)"
5,3,"NEO43_Patient_43_delta",0,"Very Low (<50%)"
5,3,"NEO45_Patient_45_delta",0,"Very Low (<50%)"
5,3,"NEO49_Patient_49_delta",0,"Very Low (<50%)"
5,3,"NEO8_Patient_8_delta",0,"Very Low (<50%)"
5,4,"NEO19_Patient_19_delta",0.967597048444017,"Very High (>=87.5%)"
5,4,"NEO16_Patient_16_delta",0,"Very Low (<50%)"
5,4,"NEO21_Patient_21_delta",0,"Very Low (<50%)"
5,4,"NEO22_Patient_22_delta",0,"Very Low (<50%)"
5,4,"NEO3_Patient_3_delta",0.972231226364128,"Very High (>=87.5%)"
5,4,"NEO33_Patient_33_delta",0,"Very Low (<50%)"
5,4,"NEO34_Patient_34_delta",0.910413317682344,"Very High (>=87.5%)"
5,4,"NEO46_Patient_46_delta",0,"Very Low (<50%)"
5,4,"NEO47_Patient_47_delta",0,"Very Low (<50%)"
5,4,"NEO51_Patient_51_delta",0.9705850428742,"Very High (>=87.5%)"
5,4,"NEO15_Patient_15_delta",0,"Very Low (<50%)"
5,4,"NEO11_Patient_11_delta",0,"Very Low (<50%)"
5,4,"NEO18_Patient_18_delta",0,"Very Low (<50%)"
5,4,"NEO27_Patient_27_delta",0,"Very Low (<50%)"
5,4,"NEO42_Patient_42_delta",0,"Very Low (<50%)"
5,4,"NEO43_Patient_43_delta",0,"Very Low (<50%)"
5,4,"NEO45_Patient_45_delta",0,"Very Low (<50%)"
5,4,"NEO49_Patient_49_delta",0,"Very Low (<50%)"
5,4,"NEO8_Patient_8_delta",0,"Very Low (<50%)"
5,5,"NEO19_Patient_19_delta",0,"Very Low (<50%)"
5,5,"NEO16_Patient_16_delta",0,"Very Low (<50%)"
5,5,"NEO21_Patient_21_delta",0,"Very Low (<50%)"
5,5,"NEO22_Patient_22_delta",0,"Very Low (<50%)"
5,5,"NEO3_Patient_3_delta",0,"Very Low (<50%)"
5,5,"NEO33_Patient_33_delta",0,"Very Low (<50%)"
5,5,"NEO34_Patient_34_delta",0,"Very Low (<50%)"
5,5,"NEO46_Patient_46_delta",0,"Very Low (<50%)"
5,5,"NEO47_Patient_47_delta",0,"Very Low (<50%)"
5,5,"NEO51_Patient_51_delta",0,"Very Low (<50%)"
5,5,"NEO15_Patient_15_delta",0,"Very Low (<50%)"
5,5,"NEO11_Patient_11_delta",0.0306959947472095,"Very Low (<50%)"
5,5,"NEO18_Patient_18_delta",0,"Very Low (<50%)"
5,5,"NEO27_Patient_27_delta",0.468635846029482,"Very Low (<50%)"
5,5,"NEO42_Patient_42_delta",1,"Very High (>=87.5%)"
5,5,"NEO43_Patient_43_delta",0.310890883303641,"Very Low (<50%)"
5,5,"NEO45_Patient_45_delta",1,"Very High (>=87.5%)"
5,5,"NEO49_Patient_49_delta",0,"Very Low (<50%)"
5,5,"NEO8_Patient_8_delta",0,"Very Low (<50%)"
